3300 0.002315939637 1.656872139e-09 4
3350 0.002325979794 1.663235703e-09 4
3400 0.002336354906 1.66979537e-09 4
3450 0.002347056477 1.676549343e-09 4
3500 0.002358076264 1.683495864e-09 4
3550 0.002369406283 1.690633212e-09 4
3600 0.00238103881 1.697959701e-09 4
3650 0.002392966383 1.705473679e-09 4
3700 0.002405181793 1.713173526e-09 4
3750 0.002417678091 1.721057653e-09 4
3800 0.002430448579 1.729124501e-09 4
3850 0.002443486806 1.737372538e-09 4
3900 0.002456786572 1.745800259e-09 4
3950 0.002470341912 1.754406185e-09 4
4000 0.002484147101 1.763188859e-09 4
4050 0.002498196645 1.772146849e-09 4
4100 0.002512485273 1.781278744e-09 4
4150 0.002527007939 1.790583152e-09 4
4200 0.002541759806 1.800058702e-09 4
4250 0.002556736249 1.809704041e-09 4
4300 0.002571932844 1.819517833e-09 4
4350 0.002587345364 1.829498758e-09 4
4400 0.002602969771 1.839645512e-09 4
4450 0.002618802212 1.849956807e-09 4
4500 0.00263483901 1.860431366e-09 4
4550 0.00265107666 1.87106793e-09 4
4600 0.002667511822 1.881865249e-09 4
4650 0.002684141316 1.892822085e-09 4
4700 0.002700962113 1.903937214e-09 4
4750 0.002717971334 1.915209423e-09 4
4800 0.002735166237 1.926637508e-09 4
4850 0.00275254422 1.938220275e-09 4
4900 0.002770102806 1.949956543e-09 4
4950 0.002787839646 1.961845138e-09 4
5000 0.002805752508 1.973884897e-09 4
5050 0.002823839274 1.986074664e-09 4
5100 0.002842097934 1.998413294e-09 4
5150 0.002860526583 2.010899651e-09 4
5200 0.002879123412 2.023532604e-09 4
5250 0.002897886707 2.036311035e-09 4
5300 0.002916814843 2.049233832e-09 4
5350 0.002935906282 2.06229989e-09 4
5400 0.002955159564 2.075508114e-09 4
5450 0.002974573305 2.088857416e-09 4
5500 0.002994101422 2.102317354e-09 4
5550 0.003013885802 2.115981779e-09 4
5600 0.003034016595 2.129905058e-09 4
5650 0.003054490247 2.144085518e-09 4
5700 0.003075303242 2.15852149e-09 4
5750 0.003096452103 2.173211306e-09 4
5800 0.00311793339 2.188153304e-09 4
5850 0.003139743705 2.203345824e-09 4
5900 0.003161879688 2.218787212e-09 4
5950 0.003184338022 2.234475817e-09 4
6000 0.003207115428 2.250409991e-09 4
6050 0.003230208669 2.266588091e-09 4
6100 0.003253614549 2.283008481e-09 4
6150 0.003277329914 2.299669526e-09 4
6200 0.003301351649 2.316569599e-09 4
6250 0.003325676682 2.333707077e-09 4
6300 0.003350301979 2.351080342e-09 4
6350 0.003375224549 2.368687782e-09 4
6400 0.003400441441 2.386527789e-09 4
6450 0.003425949743 2.404598763e-09 4
6500 0.003451746583 2.422899109e-09 4
6550 0.003477829129 2.441427237e-09 4
6600 0.003651129448 2.459870177e-09 5
6650 0.003678027252 2.478293125e-09 5
6700 0.003699670457 2.490759776e-09 5
6750 0.003719198539 2.501102223e-09 5
6800 0.003739127251 2.511729822e-09 5
6850 0.00375944957 2.522640671e-09 5
6900 0.003780158576 2.533832921e-09 5
6950 0.003801247531 2.545304767e-09 5
7000 0.003822709875 2.557054449e-09 5
7050 0.003844539221 2.569080245e-09 5
7100 0.003694628872 2.576012304e-09 6
7150 0.003697703249 2.577987717e-09 6
7200 0.003701294208 2.580305062e-09 6
7250 0.003705408816 2.582962399e-09 6
7300 0.003710043813 2.585957866e-09 6
7350 0.003715196001 2.589289667e-09 6
7400 0.003720862234 2.592956065e-09 6
7450 0.003727039408 2.596955374e-09 6
7500 0.00373372445 2.601285951e-09 6
7550 0.003740914302 2.605946185e-09 6
7600 0.003748605914 2.610934494e-09 6
7650 0.00375679623 2.616249311e-09 6
7700 0.003765482182 2.621889083e-09 6
7750 0.003774660681 2.627852261e-09 6
7800 0.003784328608 2.634137298e-09 6
7850 0.003794482809 2.64074264e-09 6
7900 0.00380512009 2.647666724e-09 6
7950 0.003816237214 2.654907977e-09 6
8000 0.003827830896 2.662464808e-09 6
8050 0.003839897804 2.670335609e-09 6
8100 0.003852434555 2.678518756e-09 6
8150 0.003865437718 2.687012601e-09 6
8200 0.003878903812 2.695815479e-09 6
8250 0.003892829309 2.704925703e-09 6
8300 0.003907210634 2.714341565e-09 6
8350 0.003922044172 2.724061339e-09 6
8400 0.003937326262 2.734083278e-09 6
8450 0.00395305321 2.74440562e-09 6
8500 0.003969221283 2.755026582e-09 6
8550 0.003985826719 2.76594437e-09 6
8600 0.004002865728 2.777157172e-09 6
8650 0.004020334494 2.788663164e-09 6
8700 0.00403822918 2.800460513e-09 6
8750 0.004056545932 2.812547373e-09 6
8800 0.004075280881 2.824921892e-09 6
8850 0.004094430148 2.837582207e-09 6
8900 0.004113989846 2.850526453e-09 6
8950 0.004133956082 2.863752759e-09 6
9000 0.004154324963 2.87725925e-09 6
9050 0.004175092597 2.89104405e-09 6
9100 0.004196255096 2.905105281e-09 6
9150 0.004217808579 2.919441066e-09 6
9200 0.004239749172 2.934049529e-09 6
9250 0.004262073016 2.948928796e-09 6
9300 0.004284776264 2.964076994e-09 6
9350 0.004307855084 2.979492256e-09 6
9400 0.004331305663 2.99517272e-09 6
9450 0.004355124207 3.011116525e-09 6
9500 0.004379306944 3.027321821e-09 6
9550 0.004403850124 3.04378676e-09 6
9600 0.004428750021 3.060509504e-09 6
9650 0.004454002935 3.07748822e-09 6
9700 0.004479605194 3.094721084e-09 6
9750 0.004505553153 3.11220628e-09 6
9800 0.004531843195 3.129942e-09 6
9850 0.004558471734 3.147926447e-09 6
9900 0.004585435215 3.166157829e-09 6
9950 0.004612730114 3.184634368e-09 6
10000 0.004640352939 3.203354293e-09 6
10050 0.004668300233 3.222315843e-09 6
10100 0.004696568569 3.241517268e-09 6
10150 0.004725154556 3.260956828e-09 6
10200 0.004754054836 3.280632792e-09 6
10250 0.004783266088 3.30054344e-09 6
10300 0.004812785024 3.320687065e-09 6
10350 0.00484260839 3.341061968e-09 6
10400 0.004872732969 3.361666461e-09 6
10450 0.00490315558 3.382498867e-09 6
10500 0.004933873075 3.403557521e-09 6
10550 0.004964882343 3.424840767e-09 6
10600 0.00499618031 3.446346961e-09 6
10650 0.005027763934 3.46807447e-09 6
10700 0.00505963021 3.490021672e-09 6
10750 0.00509177617 3.512186954e-09 6
10800 0.005124198877 3.534568717e-09 6
10850 0.005156895434 3.557165371e-09 6
10900 0.005189862974 3.579975336e-09 6
10950 0.005223098667 3.602997045e-09 6
11000 0.005620653691 3.626539966e-09 8
11050 0.005652168426 3.652766252e-09 8
11100 0.00568358283 3.679056543e-09 8
11150 0.005715035834 3.705379982e-09 8
11200 0.005746520483 3.731715483e-09 8
11250 0.005778024597 3.758044489e-09 8
11300 0.00580955101 3.78435961e-09 8
11350 0.005841103949 3.810655984e-09 8
11400 0.005872683706 3.836928861e-09 8
11450 0.005904291254 3.863175118e-09 8
11500 0.00565531362 3.888679557e-09 9
11550 0.005688334942 3.914042345e-09 9
11600 0.005720936151 3.939198475e-09 9
11650 0.005753119811 3.964141495e-09 9
11700 0.005784886199 3.988867696e-09 9
11750 0.005816238278 4.013375346e-09 9
11800 0.005847180989 4.037664162e-09 9
11850 0.005877720657 4.061734936e-09 9
11900 0.005907864567 4.085589269e-09 9
11950 0.005933189923 4.103788129e-09 9
12000 0.005957497616 4.121161329e-09 9
12050 0.005981686546 4.13852103e-09 9
12100 0.006005763674 4.155868207e-09 9
12150 0.006029727637 4.173204039e-09 9
12200 0.006053577308 4.190529861e-09 9
12250 0.00607731197 4.20784713e-09 9
12300 0.00610093126 4.22515739e-09 9
12350 0.006124435122 4.242462256e-09 9
12400 0.006147823764 4.259763387e-09 9
12450 0.006171097628 4.277062477e-09 9
12500 0.006194257354 4.294361238e-09 9
12550 0.006217303756 4.311661392e-09 9
12600 0.006240237804 4.328964659e-09 9
12650 0.0062630606 4.346272755e-09 9
12700 0.006285773364 4.36358738e-09 9
12750 0.006308377417 4.380910218e-09 9
12800 0.00633087417 4.39824293e-09 9
12850 0.006353265112 4.415587153e-09 9
12900 0.006375551799 4.432944494e-09 9
12950 0.006397735845 4.45031653e-09 9
13000 0.006419818916 4.467704808e-09 9
13050 0.006441802719 4.485110837e-09 9
13100 0.006463689 4.502536096e-09 9
13150 0.006485479532 4.519982024e-09 9
13200 0.006507176116 4.537450027e-09 9
13250 0.006528780573 4.55494147e-09 9
13300 0.00655029474 4.572457685e-09 9
13350 0.006571720559 4.590000106e-09 9
13400 0.006593059945 4.607570056e-09 9
13450 0.0066143147 4.625168658e-09 9
13500 0.00663548663 4.642797003e-09 9
13550 0.006656577546 4.660456151e-09 9
13600 0.006677589262 4.678147126e-09 9
13650 0.00669852359 4.695870924e-09 9
13700 0.006719382338 4.713628504e-09 9
13750 0.006740167313 4.731420798e-09 9
13800 0.006760880311 4.749248704e-09 9
13850 0.006781523124 4.767113091e-09 9
13900 0.006802097533 4.785014796e-09 9
13950 0.006822605309 4.802954626e-09 9
14000 0.00684304821 4.820933362e-09 9
14050 0.006863427982 4.838951751e-09 9
14100 0.006883746358 4.857010517e-09 9
14150 0.006904005057 4.875110352e-09 9
14200 0.006924205781 4.893251924e-09 9
14250 0.006944350217 4.911435872e-09 9
14300 0.006964440037 4.929662812e-09 9
14350 0.006984476894 4.947933332e-09 9
14400 0.007004462426 4.966247995e-09 9
14450 0.00702439825 4.984607342e-09 9
14500 0.007044285969 5.003011889e-09 9
14550 0.007064127164 5.02146213e-09 9
14600 0.0070839234 5.039958533e-09 9
14650 0.007074493853 5.058335862e-09 10
14700 0.007094651742 5.076442541e-09 10
14750 0.007114579061 5.094486755e-09 10
14800 0.00713434177 5.112471027e-09 10
14850 0.007153948544 5.130398449e-09 10
14900 0.007173405081 5.148272488e-09 10
14950 0.007192717242 5.166096847e-09 10
15000 0.007211891109 5.183875366e-09 10
15050 0.007230932891 5.201611946e-09 10
15100 0.007249848847 5.219310498e-09 10
15150 0.007268645224 5.236974902e-09 10
15200 0.007287328214 5.254608978e-09 10
15250 0.007305903917 5.272216465e-09 10
15300 0.007324378321 5.289801008e-09 10
15350 0.007342757279 5.307366143e-09 10
15400 0.007361046497 5.324915293e-09 10
15450 0.007379251524 5.342451764e-09 10
15500 0.007397377748 5.359978739e-09 10
15550 0.007412475671 5.375135933e-09 10
15600 0.00742389959 5.387721781e-09 10
15650 0.007435544578 5.400555168e-09 10
15700 0.007447488329 5.413634537e-09 10
15750 0.007459731892 5.426958353e-09 10
15800 0.007472271512 5.440525101e-09 10
15850 0.007485103226 5.454333283e-09 10
15900 0.007498223157 5.468381423e-09 10
15950 0.007511627531 5.482668058e-09 10
16000 0.007525312669 5.497191745e-09 10
16050 0.00753927499 5.511951054e-09 10
16100 0.007553511008 5.526944572e-09 10
16150 0.007568017324 5.542170898e-09 10
16200 0.007582790631 5.557628644e-09 10
16250 0.007597827701 5.573316433e-09 10
16300 0.007613125392 5.589232899e-09 10
16350 0.007628680639 5.605376688e-09 10
16400 0.007644490455 5.621746451e-09 10
16450 0.007660551924 5.638340852e-09 10
16500 0.007676862205 5.65515856e-09 10
16550 0.007693418522 5.672198249e-09 10
16600 0.007710218167 5.689458603e-09 10
16650 0.007727258496 5.706938309e-09 10
16700 0.007744536927 5.724636061e-09 10
16750 0.007697380934 5.743030729e-09 11
16800 0.007714760901 5.763078658e-09 11
16850 0.007776990845 5.784396931e-09 12
16900 0.007795116435 5.808377927e-09 12
16950 0.007813471403 5.832284296e-09 12
17000 0.007832018949 5.856105811e-09 12
17050 0.007850746071 5.879836896e-09 12
17100 0.007869644114 5.903475096e-09 12
17150 0.007888706132 5.927020096e-09 12
17200 0.007907926321 5.950473068e-09 12
17250 0.007927299759 5.973836232e-09 12
17300 0.007946822232 5.997112549e-09 12
17350 0.007966490106 6.020305493e-09 12
17400 0.00798630023 6.043418897e-09 12
17450 0.00800624986 6.066456832e-09 12
17500 0.008026336596 6.089423519e-09 12
17550 0.008046558333 6.112323265e-09 12
17600 0.008066913225 6.13516041e-09 12
17650 0.008087399647 6.157939289e-09 12
17700 0.00810801617 6.180664205e-09 12
17750 0.008128761538 6.203339407e-09 12
17800 0.008149634646 6.225969068e-09 12
17850 0.008170634523 6.248557282e-09 12
17900 0.00819176032 6.271108043e-09 12
17950 0.008213011293 6.293625247e-09 12
18000 0.008234386795 6.316112685e-09 12
18050 0.008255886262 6.338574037e-09 12
18100 0.008277509208 6.361012873e-09 12
18150 0.008299255214 6.383432649e-09 12
18200 0.008321123924 6.405836712e-09 12
18250 0.008343115034 6.428228295e-09 12
18300 0.00836522829 6.450610522e-09 12
18350 0.008387463481 6.472986406e-09 12
18400 0.008409820434 6.495358854e-09 12
18450 0.008432299011 6.517730668e-09 12
18500 0.008454899103 6.540104544e-09 12
18550 0.008477620628 6.562483081e-09 12
18600 0.008500463528 6.584868776e-09 12
18650 0.008523427763 6.607264034e-09 12
18700 0.008544841648 6.626797443e-09 12
18750 0.008562352932 6.640463322e-09 12
18800 0.008579991272 6.654401822e-09 12
18850 0.008597928083 6.668611895e-09 12
18900 0.008616180624 6.683092463e-09 12
18950 0.008634748048 6.697842416e-09 12
19000 0.008653627425 6.712860621e-09 12
19050 0.00867281562 6.728145916e-09 12
19100 0.008692309508 6.743697117e-09 12
19150 0.008712106007 6.759513018e-09 12
19200 0.008732202072 6.775592391e-09 12
19250 0.008752594699 6.791933988e-09 12
19300 0.008773280926 6.808536546e-09 12
19350 0.008794257826 6.825398781e-09 12
19400 0.008815522512 6.842519398e-09 12
19450 0.008837072132 6.859897083e-09 12
19500 0.008858903873 6.877530512e-09 12
19550 0.008880593394 6.894771898e-09 13
19600 0.008900357751 6.912176768e-09 13
19650 0.008920138732 6.929668321e-09 13
19700 0.00893995711 6.947240403e-09 13
19750 0.008959809731 6.964888563e-09 13
19800 0.00897969101 6.982609582e-09 13
19850 0.008999596065 7.000401158e-09 13
19900 0.009019520982 7.018261671e-09 13
19950 0.009039462682 7.03619002e-09 13
20000 0.009059418759 7.054185501e-09 13
20050 0.009079387361 7.072247714e-09 13
20100 0.009099367081 7.090376495e-09 13
20150 0.009119356884 7.108571861e-09 13
20200 0.009139356043 7.126833972e-09 13
20250 0.009159364092 7.145163094e-09 13
20300 0.009179380782 7.163559576e-09 13
20350 0.00919940605 7.182023829e-09 13
20400 0.009219439996 7.200556309e-09 13
20450 0.009239482851 7.219157507e-09 13
20500 0.009259534969 7.237827933e-09 13
20550 0.009279596803 7.256568112e-09 13
20600 0.009299668895 7.275378575e-09 13
20650 0.009319751861 7.294259851e-09 13
20700 0.009339846388 7.31321247e-09 13
20750 0.009359953217 7.332236949e-09 13
20800 0.009380073139 7.351333797e-09 13
20850 0.009400206989 7.370503509e-09 13
20900 0.00942035564 7.389746564e-09 13
20950 0.009440519995 7.409063424e-09 13
21000 0.009460700986 7.428454534e-09 13
21050 0.009576331086 7.449358693e-09 15
21100 0.009596899766 7.47047522e-09 15
21150 0.00961731249 7.491562436e-09 15
21200 0.009637595094 7.512614277e-09 15
21250 0.009657752383 7.533626096e-09 15
21300 0.009677785751 7.554594334e-09 15
21350 0.009697696294 7.575516282e-09 15
21400 0.00971748526 7.596389899e-09 15
21450 0.00973715407 7.617213676e-09 15
21500 0.009756704285 7.63798653e-09 15
21550 0.009776137578 7.658707724e-09 15
21600 0.0097954557 7.679376795e-09 15
21650 0.009814660464 7.699993514e-09 15
21700 0.009833753722 7.720557831e-09 15
21750 0.009852737351 7.741069855e-09 15
21800 0.009871613245 7.761529814e-09 15
21850 0.0098903833 7.781938045e-09 15
21900 0.009909049411 7.802294964e-09 15
21950 0.009927613462 7.82260106e-09 15
22000 0.009946077323 7.842856877e-09 15
22050 0.009964442846 7.863063005e-09 15
22100 0.009982711861 7.883220071e-09 15
22150 0.01000088617 7.903328732e-09 15
22200 0.01001896756 7.923389666e-09 15
22250 0.01003695778 7.943403572e-09 15
22300 0.01005485855 7.963371159e-09 15
22350 0.01007267155 7.983293147e-09 15
22400 0.01009039845 8.003170261e-09 15
22450 0.01010804088 8.02300323e-09 15
22500 0.01012560043 8.042792783e-09 15
22550 0.01014307866 8.062539648e-09 15
22600 0.01016047711 8.08224455e-09 15
22650 0.01017779728 8.101908208e-09 15
22700 0.01019504063 8.121531336e-09 15
22750 0.0102122086 8.141114642e-09 15
22800 0.01022930258 8.160658826e-09 15
22850 0.01024632397 8.180164577e-09 15
22900 0.01026327409 8.199632578e-09 15
22950 0.01028015426 8.219063501e-09 15
23000 0.01027561698 8.239487384e-09 17
23050 0.01029479546 8.260353349e-09 17
23100 0.01031362946 8.281053668e-09 17
23150 0.01033217472 8.301588267e-09 17
23200 0.01035044759 8.32195869e-09 17
23250 0.01036845665 8.342167613e-09 17
23300 0.01038620941 8.362218492e-09 17
23350 0.01040371353 8.382115315e-09 17
23400 0.01042097691 8.401862428e-09 17
23450 0.01043800755 8.421464397e-09 17
23500 0.01045481351 8.440925913e-09 17
23550 0.01047140276 8.460251721e-09 17
23600 0.01048778317 8.479446565e-09 17
23650 0.01050396242 8.498515146e-09 17
23700 0.010519948 8.517462096e-09 17
23750 0.0105357472 8.536291954e-09 17
23800 0.01055136703 8.555009149e-09 17
23850 0.01056681431 8.57361799e-09 17
23900 0.01058209557 8.592122659e-09 17
23950 0.01059721711 8.610527205e-09 17
24000 0.01061218498 8.62883554e-09 17
24050 0.010627005 8.647051441e-09 17
24100 0.01064168273 8.665178548e-09 17
24150 0.0106562235 8.683220362e-09 17
24200 0.01061181268 8.70018172e-09 19
24250 0.01062485475 8.714921108e-09 19
24300 0.01063777018 8.729800538e-09 19
24350 0.01065060183 8.744821605e-09 19
24400 0.01066336183 8.759985909e-09 19
24450 0.01067605543 8.775295046e-09 19
24500 0.01068868625 8.790750596e-09 19
24550 0.01070125742 8.806354117e-09 19
24600 0.01071377185 8.82210713e-09 19
24650 0.01072623232 8.838011113e-09 19
24700 0.01073864147 8.854067486e-09 19
24750 0.01075100184 8.870277605e-09 19
24800 0.01076331582 8.886642748e-09 19
24850 0.01077558569 8.903164113e-09 19
24900 0.01078781363 8.919842804e-09 19
24950 0.0108000017 8.936679832e-09 19
25000 0.01081215185 8.953676106e-09 19
25050 0.01082426594 8.970832433e-09 19
25100 0.01083634572 8.988149513e-09 19
25150 0.01084839284 9.005627942e-09 19
25200 0.01086040888 9.023268209e-09 19
25250 0.01087239532 9.041070701e-09 19
25300 0.01088435357 9.0590357e-09 19
25350 0.01089628494 9.07716339e-09 19
25400 0.01090819071 9.095453859e-09 19
25450 0.01092007204 9.113907104e-09 19
25500 0.01093193007 9.132523032e-09 19
25550 0.01094376584 9.151301467e-09 19
25600 0.01095558036 9.170242152e-09 19
25650 0.01096737457 9.189344757e-09 19
25700 0.01097914936 9.20860888e-09 19
25750 0.01099090559 9.228034053e-09 19
25800 0.01100264406 9.247619746e-09 19
25850 0.01101436551 9.267365373e-09 19
25900 0.01102607067 9.287270292e-09 19
25950 0.01103776023 9.307333814e-09 19
26000 0.01104943483 9.327555201e-09 19
26050 0.01105918731 9.346450911e-09 19
26100 0.01106798525 9.364800974e-09 19
26150 0.01107693794 9.383435651e-09 19
26200 0.01108605785 9.402352984e-09 19
26250 0.01109534579 9.421551014e-09 19
26300 0.01110480008 9.441027779e-09 19
26350 0.01111441852 9.460781317e-09 19
26400 0.01112419881 9.480809665e-09 19
26450 0.01113413869 9.501110867e-09 19
26500 0.01114423588 9.521682965e-09 19
26550 0.01115448814 9.542524008e-09 19
26600 0.01116489326 9.56363205e-09 19
26650 0.01117544906 9.58500515e-09 19
26700 0.01118615338 9.606641375e-09 19
26750 0.01119700409 9.628538796e-09 19
26800 0.01120799909 9.650695495e-09 19
26850 0.01121913629 9.673109559e-09 19
26900 0.01123041366 9.695779087e-09 19
26950 0.01124182916 9.718702184e-09 19
27000 0.01125338081 9.741876965e-09 19
27050 0.01126506664 9.765301553e-09 19
27100 0.0112768847 9.788974084e-09 19
27150 0.01128883309 9.812892699e-09 19
27200 0.01130090991 9.837055554e-09 19
27250 0.01131311331 9.861460811e-09 19
27300 0.01132544144 9.886106644e-09 19
27350 0.01133789251 9.910991237e-09 19
27400 0.01135046472 9.936112785e-09 19
27450 0.01136315631 9.961469491e-09 19
27500 0.01137596556 9.987059571e-09 19
27550 0.01138889076 1.001288125e-08 19
27600 0.01140193022 1.003893277e-08 19
27650 0.01141508228 1.006521237e-08 19
27700 0.01142834531 1.00917183e-08 19
27750 0.0114417177 1.011844885e-08 19
27800 0.01145519786 1.014540228e-08 19
27850 0.01146878424 1.017257689e-08 19
27900 0.01148247528 1.019997097e-08 19
27950 0.01149626947 1.022758283e-08 19
28000 0.01151016533 1.025541081e-08 19
28050 0.01152416137 1.028345321e-08 19
28100 0.01153825615 1.03117084e-08 19
28150 0.01155244824 1.034017472e-08 19
28200 0.01156673624 1.036885053e-08 19
28250 0.01158111875 1.03977342e-08 19
28300 0.01159559443 1.042682413e-08 19
28350 0.01161016192 1.045611871e-08 19
28400 0.01162481991 1.048561633e-08 19
28450 0.0116395671 1.051531542e-08 19
28500 0.01170706199 1.054619686e-08 22
28550 0.01172117324 1.057540123e-08 22
28600 0.01173526662 1.060428243e-08 22
28650 0.01174937414 1.063286662e-08 22
28700 0.01176350591 1.066117981e-08 22
28750 0.01177766758 1.068924749e-08 22
28800 0.01179186379 1.071709423e-08 22
28850 0.01180609876 1.074474359e-08 22
28900 0.01182037647 1.077221796e-08 22
28950 0.01183470061 1.079953852e-08 22
29000 0.01184907464 1.082672524e-08 22
29050 0.01186350178 1.08537969e-08 22
29100 0.01187798499 1.088077108e-08 22
29150 0.0118843145 1.090170018e-08 22
29200 0.01189029098 1.092232458e-08 22
29250 0.01189638786 1.094292768e-08 22
29300 0.01190262572 1.096352277e-08 22
29350 0.01190900921 1.098412224e-08 22
29400 0.0119155398 1.100473757e-08 22
29450 0.01192221826 1.102537944e-08 22
29500 0.01192904512 1.104605771e-08 22
29550 0.01193602079 1.106678156e-08 22
29600 0.01194314555 1.108755944e-08 22
29650 0.01195041964 1.110839919e-08 22
29700 0.01195784315 1.112930803e-08 22
29750 0.01196541613 1.115029264e-08 22
29800 0.01197313853 1.117135917e-08 22
29850 0.01198101024 1.119251327e-08 22
29900 0.01198903108 1.121376016e-08 22
29950 0.01199720079 1.123510462e-08 22
30000 0.01200551907 1.125655104e-08 22
30050 0.01201398555 1.127810345e-08 22
30100 0.01202259983 1.129976553e-08 22
30150 0.01203136144 1.132154065e-08 22
30200 0.01204026987 1.134343187e-08 22
30250 0.01209268543 1.136570352e-08 23
30300 0.01210030729 1.139063758e-08 23
30350 0.01210688466 1.141466799e-08 23
30400 0.0121137772 1.143874856e-08 23
30450 0.01212098336 1.146239231e-08 23
30500 0.0121284785 1.148502791e-08 23
30550 0.01213629169 1.150783219e-08 23
30600 0.01214442172 1.153080267e-08 23
30650 0.01215286401 1.155393804e-08 23
30700 0.01216161348 1.157723786e-08 23
30750 0.01217066509 1.160070233e-08 23
30800 0.01218001387 1.162433209e-08 23
30850 0.01218965497 1.164812812e-08 23
30900 0.01219958366 1.167209164e-08 23
30950 0.01220979529 1.169622406e-08 23
31000 0.01222028532 1.172052689e-08 23
31050 0.01223104931 1.174500176e-08 23
31100 0.01224208289 1.176965031e-08 23
31150 0.01225338179 1.179447424e-08 23
31200 0.01226494184 1.181947524e-08 23
31250 0.01227675893 1.184465501e-08 23
31300 0.01228882904 1.187001521e-08 23
31350 0.01230114823 1.18955575e-08 23
31400 0.01231371261 1.192128348e-08 23
31450 0.0123265184 1.194719474e-08 23
31500 0.01233956187 1.197329279e-08 23
31550 0.01235283935 1.199957912e-08 23
31600 0.01236634725 1.202605515e-08 23
31650 0.01238008204 1.205272226e-08 23
31700 0.01239404024 1.207958177e-08 23
31750 0.01240821845 1.210663495e-08 23
31800 0.01242261331 1.213388302e-08 23
31850 0.01243722153 1.216132711e-08 23
31900 0.01245203986 1.218896834e-08 23
31950 0.01246706511 1.221680774e-08 23
32000 0.01248229416 1.224484631e-08 23
32050 0.01249772391 1.227308498e-08 23
32100 0.01251335132 1.230152463e-08 23
32150 0.01252917341 1.233016608e-08 23
32200 0.01254518723 1.235901012e-08 23
32250 0.0125613899 1.238805746e-08 23
32300 0.01257777855 1.241730877e-08 23
32350 0.01259435038 1.244676468e-08 23
32400 0.01261110262 1.247642578e-08 23
32450 0.01262810609 1.250847614e-08 23
32500 0.01264532003 1.254127588e-08 23
32550 0.01261830748 1.257674809e-08 24
32600 0.01263957229 1.26116467e-08 24
32650 0.01266081481 1.264665035e-08 24
32700 0.01268203277 1.268191425e-08 24
32750 0.01270322224 1.271743354e-08 24
32800 0.01272437941 1.275320439e-08 24
32850 0.01274550124 1.278922382e-08 24
32900 0.01276658545 1.282548941e-08 24
32950 0.01278763034 1.286199924e-08 24
33000 0.01280863469 1.289875174e-08 24
33050 0.01282959766 1.293574561e-08 24
33100 0.01285051872 1.297297978e-08 24
33150 0.01287139757 1.301045334e-08 24
33200 0.01291214043 1.304789694e-08 25
33250 0.01293319301 1.308533116e-08 25
33300 0.01295415589 1.312289217e-08 25
33350 0.01297398425 1.315691724e-08 25
